"FoodId"|"FdGrp_Desc"|"FdGrp_Cd"|"Long_Desc"|"Amount"|"Msre_Desc"|"Gm_Wgt"|"msre"|"Calories"|"Protein"|"Fat"|"Carbohydrates"
"7658"|"Spices and Herbs"|"0200"|"Spices, nutmeg, ground"|"1"|"tsp"|"2.2000000000000002"|"1 tsp"|"525"|"5.8399999999999999"|"36.310000000000002"|"49.289999999999999"
"7659"|"Spices and Herbs"|"0200"|"Spices, onion powder"|"1"|"tsp"|"2.3999999999999999"|"1 tsp"|"341"|"10.41"|"1.04"|"79.120000000000005"
"7660"|"Spices and Herbs"|"0200"|"Spices, oregano, dried"|"1"|"tsp, leaves"|"1"|"1 tsp, leaves"|"265"|"9"|"4.2800000000000002"|"68.920000000000002"
"7661"|"Spices and Herbs"|"0200"|"Spices, paprika"|"1"|"tsp"|"2.2999999999999998"|"1 tsp"|"282"|"14.140000000000001"|"12.890000000000001"|"53.990000000000002"
"7662"|"Spices and Herbs"|"0200"|"Spices, parsley, dried"|"1"|"tsp"|"0.5"|"1 tsp"|"292"|"26.629999999999999"|"5.4800000000000004"|"50.640000000000001"
"7663"|"Spices and Herbs"|"0200"|"Spices, pepper, black"|"1"|"tsp, ground"|"2.2999999999999998"|"1 tsp, ground"|"251"|"10.390000000000001"|"3.2599999999999998"|"63.950000000000003"
"7664"|"Spices and Herbs"|"0200"|"Spices, pepper, red or cayenne"|"1"|"tsp"|"1.8"|"1 tsp"|"318"|"12.01"|"17.27"|"56.630000000000003"
"7665"|"Spices and Herbs"|"0200"|"Spices, pepper, white"|"1"|"tsp, ground"|"2.3999999999999999"|"1 tsp, ground"|"296"|"10.4"|"2.1200000000000001"|"68.609999999999999"
"7666"|"Spices and Herbs"|"0200"|"Spices, poppy seed"|"1"|"tsp"|"2.7999999999999998"|"1 tsp"|"525"|"17.989999999999998"|"41.560000000000002"|"28.129999999999999"
"7667"|"Spices and Herbs"|"0200"|"Spices, poultry seasoning"|"1"|"tsp"|"1.5"|"1 tsp"|"307"|"9.5899999999999999"|"7.5300000000000002"|"65.590000000000003"
"7668"|"Spices and Herbs"|"0200"|"Spices, pumpkin pie spice"|"1"|"tsp"|"1.7"|"1 tsp"|"342"|"5.7599999999999998"|"12.6"|"69.280000000000001"
"7669"|"Spices and Herbs"|"0200"|"Spices, rosemary, dried"|"1"|"tsp"|"1.2"|"1 tsp"|"331"|"4.8799999999999999"|"15.220000000000001"|"64.060000000000002"
"7670"|"Spices and Herbs"|"0200"|"Spices, saffron"|"1"|"tsp"|"0.69999999999999996"|"1 tsp"|"310"|"11.43"|"5.8499999999999996"|"65.370000000000005"
"7671"|"Spices and Herbs"|"0200"|"Spices, sage, ground"|"1"|"tsp"|"0.69999999999999996"|"1 tsp"|"315"|"10.630000000000001"|"12.75"|"60.729999999999997"
"7672"|"Spices and Herbs"|"0200"|"Spices, savory, ground"|"1"|"tsp"|"1.3999999999999999"|"1 tsp"|"272"|"6.7300000000000004"|"5.9100000000000001"|"68.730000000000004"
"7673"|"Spices and Herbs"|"0200"|"Spices, tarragon, dried"|"1"|"tsp, leaves"|"0.59999999999999998"|"1 tsp, leaves"|"295"|"22.77"|"7.2400000000000002"|"50.219999999999999"
"7674"|"Spices and Herbs"|"0200"|"Spices, thyme, dried"|"1"|"tsp, leaves"|"1"|"1 tsp, leaves"|"276"|"9.1099999999999994"|"7.4299999999999997"|"63.939999999999998"
"7675"|"Spices and Herbs"|"0200"|"Spices, turmeric, ground"|"1"|"tsp"|"3"|"1 tsp"|"312"|"9.6799999999999997"|"3.25"|"67.140000000000001"
"7676"|"Vegetables and Vegetable Products"|"1100"|"Spinach souffle"|"1"|"cup"|"136"|"1 cup"|"172"|"7.8899999999999997"|"12.949999999999999"|"5.9000000000000004"
"7677"|"Vegetables and Vegetable Products"|"1100"|"Spinach, canned, no salt added, solids and liquids"|"1"|"cup"|"234"|"1 cup"|"19"|"2.1099999999999999"|"0.37"|"2.9199999999999999"
"7678"|"Vegetables and Vegetable Products"|"1100"|"Spinach, canned, regular pack, drained solids"|"1"|"cup"|"214"|"1 cup"|"23"|"2.8100000000000001"|"0.5"|"3.3999999999999999"
"7679"|"Vegetables and Vegetable Products"|"1100"|"Spinach, canned, regular pack, solids and liquids"|"1"|"cup"|"234"|"1 cup"|"19"|"2.1099999999999999"|"0.37"|"2.9199999999999999"
"7680"|"Vegetables and Vegetable Products"|"1100"|"Spinach, cooked, boiled, drained, with salt"|"1"|"cup"|"180"|"1 cup"|"23"|"2.9700000000000002"|"0.26000000000000001"|"3.75"
"7681"|"Vegetables and Vegetable Products"|"1100"|"Spinach, cooked, boiled, drained, without salt"|"1"|"cup"|"180"|"1 cup"|"23"|"2.9700000000000002"|"0.26000000000000001"|"3.75"
"7682"|"Vegetables and Vegetable Products"|"1100"|"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt"|"0.5"|"cup"|"95"|"0.5 cup"|"34"|"4.0099999999999998"|"0.87"|"4.7999999999999998"
"7683"|"Vegetables and Vegetable Products"|"1100"|"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt"|"0.5"|"cup"|"95"|"0.5 cup"|"34"|"4.0099999999999998"|"0.87"|"4.7999999999999998"
"7684"|"Vegetables and Vegetable Products"|"1100"|"Spinach, frozen, chopped or leaf, unprepared"|"1"|"cup"|"156"|"1 cup"|"29"|"3.6299999999999999"|"0.56999999999999995"|"4.21"
"7685"|"Vegetables and Vegetable Products"|"1100"|"Spinach, raw"|"1"|"cup"|"30"|"1 cup"|"23"|"2.8599999999999999"|"0.39000000000000001"|"3.6299999999999999"
"7686"|"Soups, Sauces, and Gravies"|"0600"|"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve"|"1"|"cup"|"253"|"1 cup"|"71"|"3.8500000000000001"|"0.92000000000000004"|"11.83"
"7687"|"Soups, Sauces, and Gravies"|"0600"|"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve"|"1"|"cup"|"245"|"1 cup"|"68"|"4"|"0.69999999999999996"|"11.4"
"7688"|"Poultry Products"|"0500"|"Squab, (pigeon), light meat without skin, raw"|"1"|"breast, bone removed"|"101"|"1 breast, bone removed"|"134"|"21.760000000000002"|"4.5199999999999996"|"0"
"7689"|"Poultry Products"|"0500"|"Squab, (pigeon), meat and skin, raw"|"3"|"oz"|"85"|"3 oz"|"294"|"18.469999999999999"|"23.800000000000001"|"0"
"7690"|"Poultry Products"|"0500"|"Squab, (pigeon), meat only, raw"|"1"|"unit (yield from 1 lb ready-to-cook squab)"|"251"|"1 unit (yield from 1 lb ready-to-cook squab)"|"142"|"17.5"|"7.5"|"0"
"7691"|"American Indian/Alaska Native Foods"|"3500"|"Squash, Indian, cooked, boiled (Navajo)"|"1"|"oz"|"28.350000000000001"|"1 oz"|"16"|"0.31"|"0.14999999999999999"|"3.2200000000000002"
"7692"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, all varieties, cooked, boiled, drained, with salt"|"1"|"cup slices"|"180"|"1 cup slices"|"20"|"0.91000000000000003"|"0.31"|"4.3099999999999996"
"7693"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, all varieties, cooked, boiled, drained, without salt"|"1"|"cup, sliced"|"180"|"1 cup, sliced"|"20"|"0.91000000000000003"|"0.31"|"4.3099999999999996"
"7694"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, all varieties, raw"|"1"|"cup, sliced"|"113"|"1 cup, sliced"|"16"|"1.21"|"0.17999999999999999"|"3.3500000000000001"
"7695"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, crookneck and straightneck, canned, drained, solid, without salt"|"1"|"cup, diced"|"210"|"1 cup, diced"|"13"|"0.60999999999999999"|"7.0000000000000007E-2"|"2.96"
"7696"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt"|"1"|"cup slices"|"180"|"1 cup slices"|"19"|"1.04"|"0.39000000000000001"|"3.79"
"7697"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, crookneck and straightneck, cooked, boiled, drained, without salt"|"1"|"cup, sliced"|"180"|"1 cup, sliced"|"23"|"1.04"|"0.39000000000000001"|"3.79"
"7698"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt"|"1"|"cup slices"|"192"|"1 cup slices"|"25"|"1.28"|"0.20000000000000001"|"5.54"
"7699"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt"|"1"|"cup slices"|"192"|"1 cup slices"|"25"|"1.28"|"0.20000000000000001"|"5.54"
"7700"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, crookneck and straightneck, frozen, unprepared"|"1"|"cup slices"|"130"|"1 cup slices"|"20"|"0.82999999999999996"|"0.14000000000000001"|"4.7999999999999998"
"7701"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, crookneck and straightneck, raw"|"1"|"cup sliced"|"127"|"1 cup sliced"|"19"|"1.01"|"0.27000000000000002"|"3.8799999999999999"
"7702"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, scallop, cooked, boiled, drained, with salt"|"0.5"|"cup slices"|"90"|"0.5 cup slices"|"16"|"1.03"|"0.17000000000000001"|"3.2999999999999998"
"7703"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, scallop, cooked, boiled, drained, without salt"|"1"|"cup, mashed"|"240"|"1 cup, mashed"|"16"|"1.03"|"0.17000000000000001"|"3.2999999999999998"
"7704"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, scallop, raw"|"1"|"cup slices"|"130"|"1 cup slices"|"18"|"1.2"|"0.20000000000000001"|"3.8399999999999999"
"7705"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt"|"0.5"|"cup slices"|"90"|"0.5 cup slices"|"15"|"1.1399999999999999"|"0.35999999999999999"|"2.6899999999999999"
"7706"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt"|"1"|"cup, sliced"|"180"|"1 cup, sliced"|"15"|"1.1399999999999999"|"0.35999999999999999"|"2.6899999999999999"
"7707"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt"|"1"|"cup"|"223"|"1 cup"|"14"|"1.1499999999999999"|"0.13"|"2.9700000000000002"
"7708"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt"|"1"|"cup"|"223"|"1 cup"|"17"|"1.1499999999999999"|"0.13"|"3.5600000000000001"
"7709"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, zucchini, includes skin, frozen, unprepared"|"0.33000000000000002"|"package (10 oz)"|"95"|"0.33 package (10 oz)"|"17"|"1.1599999999999999"|"0.13"|"3.5800000000000001"
"7710"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, zucchini, includes skin, raw"|"1"|"cup, chopped"|"124"|"1 cup, chopped"|"17"|"1.21"|"0.32000000000000001"|"3.1099999999999999"
"7711"|"Vegetables and Vegetable Products"|"1100"|"Squash, summer, zucchini, italian style, canned"|"1"|"cup"|"227"|"1 cup"|"29"|"1.03"|"0.11"|"6.8499999999999996"
"7712"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, acorn, cooked, baked, with salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"56"|"1.1200000000000001"|"0.14000000000000001"|"14.58"
"7713"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, acorn, cooked, baked, without salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"56"|"1.1200000000000001"|"0.14000000000000001"|"14.58"
"7714"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, acorn, cooked, boiled, mashed, with salt"|"1"|"cup, mashed"|"245"|"1 cup, mashed"|"34"|"0.67000000000000004"|"8.0000000000000002E-2"|"8.7899999999999991"
"7715"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, acorn, cooked, boiled, mashed, without salt"|"1"|"cup, mashed"|"245"|"1 cup, mashed"|"34"|"0.67000000000000004"|"8.0000000000000002E-2"|"8.7899999999999991"
"7716"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, acorn, raw"|"1"|"cup, cubes"|"140"|"1 cup, cubes"|"40"|"0.80000000000000004"|"0.10000000000000001"|"10.42"
"7717"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, all varieties, cooked, baked, with salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"37"|"0.89000000000000001"|"0.34999999999999998"|"8.8499999999999996"
"7718"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, all varieties, cooked, baked, without salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"37"|"0.89000000000000001"|"0.34999999999999998"|"8.8499999999999996"
"7719"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, all varieties, raw"|"1"|"cup, cubes"|"116"|"1 cup, cubes"|"34"|"0.94999999999999996"|"0.13"|"8.5899999999999999"
"7720"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, butternut, cooked, baked, with salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"40"|"0.90000000000000002"|"8.9999999999999997E-2"|"10.49"
"7721"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, butternut, cooked, baked, without salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"40"|"0.90000000000000002"|"8.9999999999999997E-2"|"10.49"
"7722"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, butternut, frozen, cooked, boiled, with salt"|"1"|"cup, mashed"|"240"|"1 cup, mashed"|"39"|"1.23"|"7.0000000000000007E-2"|"10.039999999999999"
"7723"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, butternut, frozen, cooked, boiled, without salt"|"1"|"cup, mashed"|"240"|"1 cup, mashed"|"39"|"1.23"|"7.0000000000000007E-2"|"10.050000000000001"
"7724"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, butternut, frozen, unprepared"|"0.33000000000000002"|"package (12 oz)"|"113"|"0.33 package (12 oz)"|"57"|"1.76"|"0.10000000000000001"|"14.41"
"7725"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, butternut, raw"|"1"|"cup, cubes"|"140"|"1 cup, cubes"|"45"|"1"|"0.10000000000000001"|"11.69"
"7726"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, hubbard, baked, with salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"50"|"2.48"|"0.62"|"10.81"
"7727"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, hubbard, baked, without salt"|"1"|"cup, cubes"|"205"|"1 cup, cubes"|"50"|"2.48"|"0.62"|"10.81"
"7728"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, hubbard, cooked, boiled, mashed, with salt"|"1"|"cup, mashed"|"236"|"1 cup, mashed"|"30"|"1.48"|"0.37"|"6.46"
"7729"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, hubbard, cooked, boiled, mashed, without salt"|"1"|"cup, mashed"|"236"|"1 cup, mashed"|"30"|"1.48"|"0.37"|"6.46"
"7730"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, hubbard, raw"|"1"|"cup, cubes"|"116"|"1 cup, cubes"|"40"|"2"|"0.5"|"8.6999999999999993"
"7731"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt"|"1"|"cup"|"155"|"1 cup"|"27"|"0.66000000000000003"|"0.26000000000000001"|"6.46"
"7732"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt"|"1"|"cup"|"155"|"1 cup"|"27"|"0.66000000000000003"|"0.26000000000000001"|"6.46"
"7733"|"Vegetables and Vegetable Products"|"1100"|"Squash, winter, spaghetti, raw"|"1"|"cup, cubes"|"101"|"1 cup, cubes"|"31"|"0.64000000000000001"|"0.56999999999999995"|"6.9100000000000001"
"7734"|"Vegetables and Vegetable Products"|"1100"|"Squash, zucchini, baby, raw"|"1"|"large"|"16"|"1 large"|"21"|"2.71"|"0.40000000000000002"|"3.1099999999999999"
"7735"|"American Indian/Alaska Native Foods"|"3500"|"Stew, dumpling with mutton (Navajo)"|"1"|"serving"|"308"|"1 serving"|"101"|"8.7100000000000009"|"3.7799999999999998"|"8.0299999999999994"
"7736"|"American Indian/Alaska Native Foods"|"3500"|"Stew, hominy with mutton (Navajo)"|"1"|"serving"|"411"|"1 serving"|"83"|"6.71"|"2.0600000000000001"|"9.3800000000000008"
"7737"|"American Indian/Alaska Native Foods"|"3500"|"Stew, mutton, corn, squash (Navajo)"|"1"|"serving"|"303"|"1 serving"|"103"|"8.6199999999999992"|"4.3399999999999999"|"7.2699999999999996"
"7738"|"American Indian/Alaska Native Foods"|"3500"|"Stew, pinto bean and hominy, badufsuki (Hopi)"|"8"|"oz"|"227"|"8 oz"|"32"|"1.4199999999999999"|"0.54000000000000004"|"5.3799999999999999"
"7739"|"American Indian/Alaska Native Foods"|"3500"|"Stinging Nettles, blanched (Northern Plains Indians)"|"1"|"cup"|"89"|"1 cup"|"42"|"2.71"|"0.11"|"7.4900000000000002"
"7740"|"Fruits and Fruit Juices"|"0900"|"Strawberries, canned, heavy syrup pack, solids and liquids"|"1"|"cup"|"254"|"1 cup"|"92"|"0.56000000000000005"|"0.26000000000000001"|"23.530000000000001"
"7741"|"Fruits and Fruit Juices"|"0900"|"Strawberries, frozen, sweetened, sliced"|"1"|"cup, thawed"|"255"|"1 cup, thawed"|"96"|"0.53000000000000003"|"0.13"|"25.920000000000002"
"7742"|"Fruits and Fruit Juices"|"0900"|"Strawberries, frozen, sweetened, whole"|"1"|"cup, thawed"|"255"|"1 cup, thawed"|"78"|"0.52000000000000002"|"0.14000000000000001"|"21"
"7743"|"Fruits and Fruit Juices"|"0900"|"Strawberries, frozen, unsweetened"|"1"|"cup, thawed"|"221"|"1 cup, thawed"|"35"|"0.42999999999999999"|"0.11"|"9.1300000000000008"
"7744"|"Fruits and Fruit Juices"|"0900"|"Strawberries, raw"|"1"|"cup, halves"|"152"|"1 cup, halves"|"32"|"0.67000000000000004"|"0.29999999999999999"|"7.6799999999999997"
"7745"|"Beverages"|"1400"|"Strawberry-flavor beverage mix, powder"|"1"|"serving (2-3 heaping tsp)"|"22"|"1 serving (2-3 heaping tsp)"|"389"|"0.10000000000000001"|"0.20000000000000001"|"99.099999999999994"
"7746"|"Baked Products"|"1800"|"Strudel, apple"|"1"|"oz"|"28.350000000000001"|"1 oz"|"274"|"3.2999999999999998"|"11.199999999999999"|"41.100000000000001"
"7747"|"Fast Foods"|"2100"|"SUBWAY, B.L.T. sub on white bread with bacon, lettuce and tomato"|"6"|"inch sub"|"148"|"6 inch sub"|"205"|"10.06"|"6.4100000000000001"|"26.66"
"7748"|"Fast Foods"|"2100"|"SUBWAY, black forest ham sub on white bread with lettuce and tomato"|"6"|"inch sub"|"184"|"6 inch sub"|"151"|"9.1199999999999992"|"2.5299999999999998"|"22.91"
"7749"|"Fast Foods"|"2100"|"SUBWAY, cold cut sub on white bread with lettuce and tomato"|"6"|"inch sub"|"196"|"6 inch sub"|"214"|"10.52"|"10.039999999999999"|"20.43"
"7750"|"Fast Foods"|"2100"|"SUBWAY, meatball marinara sub on white bread (no toppings)"|"6"|"inch sub"|"209"|"6 inch sub"|"219"|"9.7699999999999996"|"8.4499999999999993"|"26.010000000000002"
"7751"|"Fast Foods"|"2100"|"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato"|"6"|"inch sub"|"198"|"6 inch sub"|"157"|"10.84"|"3.1499999999999999"|"21.350000000000001"
"7752"|"Fast Foods"|"2100"|"SUBWAY, roast beef sub on white bread with lettuce and tomato"|"6"|"inch sub"|"190"|"6 inch sub"|"155"|"12.17"|"2.73"|"20.34"
"7753"|"Fast Foods"|"2100"|"SUBWAY, steak & cheese sub on white bread with American cheese, lettuce and tomato"|"6"|"inch sub"|"201"|"6 inch sub"|"183"|"12.289999999999999"|"5.3399999999999999"|"21.489999999999998"
"7754"|"Fast Foods"|"2100"|"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato"|"6"|"inch sub"|"207"|"6 inch sub"|"146"|"10.66"|"2.4199999999999999"|"20.359999999999999"
"7755"|"Fast Foods"|"2100"|"SUBWAY, sweet onion chicken teriyaki sub on white bread with lettuce, tomato and sweet onion sauce"|"6"|"inch sub"|"228"|"6 inch sub"|"155"|"10.91"|"2.3700000000000001"|"22.539999999999999"
"7756"|"Fast Foods"|"2100"|"SUBWAY, tuna sub on white bread with lettuce and tomato"|"6"|"inch sub"|"237"|"6 inch sub"|"221"|"12.33"|"12.039999999999999"|"15.949999999999999"
"7757"|"Fast Foods"|"2100"|"SUBWAY, turkey breast sub on white bread with lettuce and tomato"|"6"|"inch sub"|"184"|"6 inch sub"|"147"|"9.1199999999999992"|"2.3100000000000001"|"22.420000000000002"
"7758"|"Vegetables and Vegetable Products"|"1100"|"Succotash, (corn and limas), canned, with cream style corn"|"1"|"cup"|"266"|"1 cup"|"77"|"2.6400000000000001"|"0.54000000000000004"|"17.609999999999999"
"7759"|"Vegetables and Vegetable Products"|"1100"|"Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids"|"1"|"cup"|"255"|"1 cup"|"63"|"2.6000000000000001"|"0.48999999999999999"|"13.98"
"7760"|"Vegetables and Vegetable Products"|"1100"|"Succotash, (corn and limas), cooked, boiled, drained, with salt"|"1"|"cup"|"192"|"1 cup"|"111"|"5.0700000000000003"|"0.80000000000000004"|"24.370000000000001"
"7761"|"Vegetables and Vegetable Products"|"1100"|"Succotash, (corn and limas), cooked, boiled, drained, without salt"|"1"|"cup"|"192"|"1 cup"|"115"|"5.0700000000000003"|"0.80000000000000004"|"24.379999999999999"
"7762"|"Vegetables and Vegetable Products"|"1100"|"Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt"|"1"|"cup"|"170"|"1 cup"|"93"|"4.3099999999999996"|"0.89000000000000001"|"19.949999999999999"
"7763"|"Vegetables and Vegetable Products"|"1100"|"Succotash, (corn and limas), frozen, cooked, boiled, drained, without salt"|"1"|"cup"|"170"|"1 cup"|"93"|"4.3099999999999996"|"0.89000000000000001"|"19.949999999999999"
"7764"|"Vegetables and Vegetable Products"|"1100"|"Succotash, (corn and limas), frozen, unprepared"|"1"|"cup"|"156"|"1 cup"|"93"|"4.3099999999999996"|"0.89000000000000001"|"19.940000000000001"
"7765"|"Sweets"|"1900"|"Sugar, turbinado"|"1"|"tsp"|"4.5999999999999996"|"1 tsp"|"399"|"0"|"0"|"99.799999999999997"
"7766"|"Fruits and Fruit Juices"|"0900"|"Sugar-apples, (sweetsop), raw"|"1"|"cup, pulp"|"250"|"1 cup, pulp"|"94"|"2.0600000000000001"|"0.28999999999999998"|"23.640000000000001"
"7767"|"Sweets"|"1900"|"Sugars, brown"|"1"|"tsp unpacked"|"3"|"1 tsp unpacked"|"380"|"0.12"|"0"|"98.090000000000003"
"7768"|"Sweets"|"1900"|"Sugars, granulated"|"1"|"serving packet"|"2.7999999999999998"|"1 serving packet"|"387"|"0"|"0"|"99.980000000000004"
"7769"|"Sweets"|"1900"|"Sugars, maple"|"1"|"tsp"|"3"|"1 tsp"|"354"|"0.10000000000000001"|"0.20000000000000001"|"90.900000000000006"
"7770"|"Sweets"|"1900"|"Sugars, powdered"|"1"|"cup unsifted"|"120"|"1 cup unsifted"|"389"|"0"|"0"|"99.769999999999996"
"7771"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, 100 Calorie RIGHT BITES, Extra Cheesy Party Mix"|"1"|"pouch"|"21"|"1 pouch"|"473"|"8.5"|"17.399999999999999"|"65.299999999999997"
"7772"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, 100 Calorie Right Bites, Reduced Fat"|"1"|"package"|"21"|"1 package"|"452"|"13.300000000000001"|"14.6"|"67"
"7773"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Asiago Crackers"|"25"|"crackers"|"30"|"25 crackers"|"502"|"8.6999999999999993"|"24.699999999999999"|"62.600000000000001"
"7774"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Baby Swiss Crackers"|"25"|"crackers"|"30"|"25 crackers"|"503"|"8.5999999999999996"|"24.699999999999999"|"63.100000000000001"
"7775"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, BIG Crackers"|"13"|"crackers"|"30"|"13 crackers"|"507"|"11.4"|"26.300000000000001"|"57.399999999999999"
"7776"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Cheddar Jack Crackers"|"25"|"crackers"|"30"|"25 crackers"|"460"|"9.5"|"22"|"57.600000000000001"
"7777"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Colby Crackers"|"25"|"crackers"|"30"|"25 crackers"|"512"|"9.5500000000000007"|"26.850000000000001"|"59.25"
"7778"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Crackers (made with Whole Grain)"|"27"|"crackers"|"30"|"27 crackers"|"511"|"10.699999999999999"|"26.5"|"58.200000000000003"
"7779"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Duoz Sharp Cheddar Parmesan Crackers"|"25"|"crackers"|"30"|"25 crackers"|"500"|"9.6999999999999993"|"25"|"60.5"
"7780"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Duoz Smoked Cheddar Monterey Jack Crackers"|"25"|"crackers"|"30"|"25 crackers"|"507"|"9"|"25.899999999999999"|"60.799999999999997"
"7781"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Hot & Spicy Crackers"|"25"|"crackers"|"30"|"25 crackers"|"513"|"8.3000000000000007"|"26.100000000000001"|"61.200000000000003"
"7782"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Italian Four Cheese Crackers"|"25"|"crackers"|"30"|"25 crackers"|"500"|"8.4000000000000004"|"24.600000000000001"|"62.399999999999999"
"7783"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Mozzarella Crackers"|"25"|"crackers"|"30"|"25 crackers"|"500"|"8.5999999999999996"|"23.800000000000001"|"64.099999999999994"
"7784"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Original Crackers"|"27"|"crackers"|"30"|"27 crackers"|"507"|"11.4"|"26.300000000000001"|"57.399999999999999"
"7785"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Parmesan Garlic Crackers"|"25"|"crackers"|"30"|"25 crackers"|"503"|"8.5"|"25.100000000000001"|"62"
"7786"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Pepper Jack Crackers"|"25"|"crackers"|"30"|"25 crackers"|"503"|"8.8000000000000007"|"25"|"61.899999999999999"
"7787"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Reduced Fat Crackers"|"29"|"crackers"|"30"|"29 crackers"|"449"|"13.300000000000001"|"14.5"|"67"
"7788"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Scrabble Jr. Crackers"|"26"|"crackers"|"30"|"26 crackers"|"466"|"10.9"|"17.300000000000001"|"67.900000000000006"
"7789"|"Baked Products"|"1800"|"SUNSHINE, CHEEZ-IT, Snack Mix"|"0.5"|"cup"|"30"|"0.5 cup"|"438"|"9"|"15.199999999999999"|"66.700000000000003"
